procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 KST
 0  0      0 31637760   5504 6201424    0    0     0    48  888 1394  0  0 100  0  0 2025-08-25 14:07:12
 0  0      0 31637760   5504 6201424    0    0     0     0  861 1382  0  0 100  0  0 2025-08-25 14:07:13
 0  0      0 31637760   5504 6201424    0    0     0     4  856 1377  0  0 100  0  0 2025-08-25 14:07:14
 0  0      0 31637760   5504 6201424    0    0     0     0  861 1410  0  0 100  0  0 2025-08-25 14:07:15
 0  0      0 31637760   5504 6201424    0    0     0     0  851 1376  0  0 100  0  0 2025-08-25 14:07:16
 0  0      0 31634992   5504 6201424    0    0     0    52  937 1391  0  0 100  0  0 2025-08-25 14:07:17
 0  0      0 31634992   5504 6201424    0    0     0     0  960 1414  0  0 100  0  0 2025-08-25 14:07:18
 1  0      0 31634992   5504 6201424    0    0     0     8  936 1413  0  0 100  0  0 2025-08-25 14:07:19
 0  0      0 31634992   5504 6201424    0    0     0     4  808 1382  0  0 100  0  0 2025-08-25 14:07:20
 2  0      0 31634992   5504 6201424    0    0     0     0  832 1380  0  0 100  0  0 2025-08-25 14:07:21
 0  0      0 31634992   5504 6201424    0    0     0    48  869 1390  0  0 100  0  0 2025-08-25 14:07:22
 2  0      0 31634992   5504 6201424    0    0     0     0 4009 4367  0  0 100  0  0 2025-08-25 14:07:23
 0  0      0 31634992   5504 6201424    0    0     0    12  937 1440  0  0 100  0  0 2025-08-25 14:07:24
 0  0      0 31634656   5504 6201424    0    0     0   110 1042 1514  0  0 100  0  0 2025-08-25 14:07:25
 0  0      0 31634656   5504 6201424    0    0     0    12  835 1411  0  0 100  0  0 2025-08-25 14:07:26
 0  0      0 31634656   5504 6201424    0    0     0    60  844 1390  0  0 100  0  0 2025-08-25 14:07:27
 0  0      0 31634656   5504 6201424    0    0     0     0  846 1384  0  0 100  0  0 2025-08-25 14:07:28
 0  0      0 31634656   5504 6201424    0    0     0     0  870 1364  0  0 100  0  0 2025-08-25 14:07:29
 0  0      0 31637592   5504 6201424    0    0     0     0  967 1472  0  0 100  0  0 2025-08-25 14:07:30
 0  0      0 31641232   5504 6201424    0    0     0     0 1030 1503  0  0 100  0  0 2025-08-25 14:07:31
 0  0      0 31641512   5504 6201424    0    0     0   230  836 1421  0  0 100  0  0 2025-08-25 14:07:32
 0  0      0 31641512   5504 6201424    0    0     0     0  828 1348  0  0 100  0  0 2025-08-25 14:07:33
 0  0      0 31641512   5504 6201424    0    0     0     0  861 1383  0  0 100  0  0 2025-08-25 14:07:34
 0  0      0 31641512   5504 6201424    0    0     0     0  838 1410  0  0 100  0  0 2025-08-25 14:07:35
 0  0      0 31641512   5504 6201424    0    0     0     0  896 1433  0  0 100  0  0 2025-08-25 14:07:36
 0  0      0 31640504   5504 6201424    0    0     0    60  997 1453  0  0 100  0  0 2025-08-25 14:07:37
 0  0      0 31636476   5504 6201440    0    0     0    28 1009 1469  0  0 100  0  0 2025-08-25 14:07:38
 0  0      0 31636476   5504 6201440    0    0     0     0  850 1407  0  0 100  0  0 2025-08-25 14:07:39
 0  0      0 31636476   5504 6201440    0    0     0     0  819 1355  0  0 100  0  0 2025-08-25 14:07:40
 0  0      0 31636476   5504 6201440    0    0     0     0  852 1387  0  0 100  0  0 2025-08-25 14:07:41
 0  0      0 31636476   5504 6201440    0    0     0    56  898 1401  0  0 100  0  0 2025-08-25 14:07:42
 0  0      0 31636476   5504 6201440    0    0     0     0  828 1421  0  0 100  0  0 2025-08-25 14:07:43
 0  0      0 31636476   5504 6201440    0    0     0     4  847 1371  0  0 100  0  0 2025-08-25 14:07:44
 0  0      0 31636476   5504 6201440    0    0     0     0  776 1335  0  0 100  0  0 2025-08-25 14:07:45
 0  0      0 31636476   5504 6201440    0    0     0     0 3949 4296  0  0 100  0  0 2025-08-25 14:07:46
 0  0      0 31636476   5504 6201444    0    0     0    52  863 1417  0  0 100  0  0 2025-08-25 14:07:47
 0  0      0 31636476   5504 6201444    0    0     0     0  840 1353  0  0 100  0  0 2025-08-25 14:07:48
 0  0      0 31636476   5504 6201444    0    0     0     0  839 1368  0  0 100  0  0 2025-08-25 14:07:49
 1  0      0 31636476   5504 6201444    0    0     0    12  820 1381  0  0 100  0  0 2025-08-25 14:07:50
 0  0      0 31636476   5504 6201444    0    0     0     0  880 1424  0  0 100  0  0 2025-08-25 14:07:51
 0  0      0 31636476   5504 6201444    0    0     0     0  843 1354  0  0 100  0  0 2025-08-25 14:07:52
 0  0      0 31636476   5504 6201444    0    0     0    40 1119 1757  0  0 100  0  0 2025-08-25 14:07:53
 0  0      0 31636476   5504 6201444    0    0     0     0  882 1370  0  0 100  0  0 2025-08-25 14:07:54
 0  0      0 31636476   5504 6201444    0    0     0     0  927 1440  0  0 100  0  0 2025-08-25 14:07:55
 0  0      0 31636476   5504 6201444    0    0     0     8  882 1409  0  0 100  0  0 2025-08-25 14:07:56
 0  0      0 31635896   5504 6201444    0    0     0     0 1221 1517  0  0 100  0  0 2025-08-25 14:07:57
 0  0      0 31635736   5504 6201444    0    0     0    60  843 1399  0  0 100  0  0 2025-08-25 14:07:58
 0  0      0 31635736   5504 6201444    0    0     0     0  804 1391  0  0 100  0  0 2025-08-25 14:07:59
 0  0      0 31635736   5504 6201444    0    0     0    16 2458 2938  0  0 100  0  0 2025-08-25 14:08:00
 0  0      0 31635484   5504 6201316    0    0     0     0  859 1402  0  0 100  0  0 2025-08-25 14:08:01
 0  0      0 31635484   5504 6201316    0    0     0    11  875 1409  0  0 100  0  0 2025-08-25 14:08:02
 0  0      0 31635484   5504 6201316    0    0     0    48  857 1423  0  0 100  0  0 2025-08-25 14:08:03
 0  0      0 31635484   5504 6201316    0    0     0     0  853 1359  0  0 100  0  0 2025-08-25 14:08:04
 0  0      0 31635484   5504 6201316    0    0     0     0  780 1344  0  0 100  0  0 2025-08-25 14:08:05
 0  0      0 31635484   5504 6201316    0    0     0     0  863 1394  0  0 100  0  0 2025-08-25 14:08:06
 0  0      0 31635484   5504 6201316    0    0     0     8  844 1398  0  0 100  0  0 2025-08-25 14:08:07
 0  0      0 31635484   5504 6201316    0    0     0    48  827 1385  0  0 100  0  0 2025-08-25 14:08:08
 0  0      0 31635484   5504 6201316    0    0     0     0  833 1350  0  0 100  0  0 2025-08-25 14:08:09
 0  0      0 31635484   5504 6201316    0    0     0     0  885 1441  0  0 100  0  0 2025-08-25 14:08:10
 0  0      0 31635484   5504 6201316    0    0     0     0  926 1426  0  0 100  0  0 2025-08-25 14:08:11
 0  0      0 31635484   5504 6201316    0    0     0     0  874 1360  0  0 100  0  0 2025-08-25 14:08:12
 0  0      0 31635484   5504 6201316    0    0     0    44  832 1400  0  0 100  0  0 2025-08-25 14:08:13
 0  0      0 31635484   5504 6201316    0    0     0     4  854 1370  0  0 100  0  0 2025-08-25 14:08:14
 0  0      0 31635484   5504 6201316    0    0     0     0  926 1441  0  0 100  0  0 2025-08-25 14:08:15
 0  0      0 31635484   5504 6201316    0    0     0     0  867 1390  0  0 100  0  0 2025-08-25 14:08:16
 1  0      0 31634728   5504 6201316    0    0     0     0  864 1374  0  0 100  0  0 2025-08-25 14:08:17
 0  0      0 31634728   5504 6201316    0    0     0    56  826 1372  0  0 100  0  0 2025-08-25 14:08:18
 0  0      0 31632740   5504 6201316    0    0     0     0  950 1482  0  0 100  0  0 2025-08-25 14:08:19
 0  0      0 31632740   5504 6201316    0    0     0    12  879 1391  0  0 100  0  0 2025-08-25 14:08:20
 0  0      0 31632740   5504 6201316    0    0     0     0  850 1362  0  0 100  0  0 2025-08-25 14:08:21
 0  0      0 31632740   5504 6201316    0    0     0     0  811 1364  0  0 100  0  0 2025-08-25 14:08:22
 0  0      0 31632740   5504 6201316    0    0     0    64 4006 4377  0  0 100  0  0 2025-08-25 14:08:23
 0  0      0 31632740   5504 6201316    0    0     0     0  837 1381  0  0 100  0  0 2025-08-25 14:08:24
 0  0      0 31634252   5504 6201316    0    0     0     0  979 1449  0  0 100  0  0 2025-08-25 14:08:25
 0  0      0 31639908   5504 6201320    0    0     0     8  886 1395  0  0 100  0  0 2025-08-25 14:08:26
 0  0      0 31640268   5504 6201320    0    0     0     0 1002 1440  0  0 100  0  0 2025-08-25 14:08:27
 0  0      0 31640268   5504 6201320    0    0     0    68  907 1389  0  0 100  0  0 2025-08-25 14:08:28
 0  0      0 31640268   5504 6201320    0    0     0     0  823 1335  0  0 100  0  0 2025-08-25 14:08:29
 0  0      0 31640268   5504 6201320    0    0     0     0  818 1379  0  0 100  0  0 2025-08-25 14:08:30
 0  0      0 31640268   5504 6201320    0    0     0     0  871 1409  0  0 100  0  0 2025-08-25 14:08:31
 0  0      0 31640268   5504 6201320    0    0     0     4  806 1363  0  0 100  0  0 2025-08-25 14:08:32
 0  0      0 31640268   5504 6201320    0    0     0    30  807 1367  0  0 100  0  0 2025-08-25 14:08:33
 0  0      0 31640268   5504 6201320    0    0     0    44  835 1366  0  0 100  0  0 2025-08-25 14:08:34
 0  0      0 31640268   5504 6201320    0    0     0     0  877 1405  0  0 100  0  0 2025-08-25 14:08:35
 0  0      0 31640268   5504 6201320    0    0     0     0  855 1376  0  0 100  0  0 2025-08-25 14:08:36
 0  0      0 31640268   5504 6201320    0    0     0     0  864 1357  0  0 100  0  0 2025-08-25 14:08:37
 0  0      0 31640268   5504 6201320    0    0     0     4  944 1400  0  0 100  0  0 2025-08-25 14:08:38
 0  0      0 31640268   5504 6201320    0    0     0    44  823 1412  0  0 100  0  0 2025-08-25 14:08:39
 0  0      0 31640268   5504 6201320    0    0     0     0  826 1360  0  0 100  0  0 2025-08-25 14:08:40
 0  0      0 31640268   5504 6201320    0    0     0     0 1499 1758  0  0 100  0  0 2025-08-25 14:08:41
 0  0      0 31640268   5504 6201320    0    0     0     0 1861 1950  0  0 100  0  0 2025-08-25 14:08:42
 0  0      0 31640268   5504 6201320    0    0     0     0 1766 1947  0  0 100  0  0 2025-08-25 14:08:43
 0  0      0 31640268   5504 6201320    0    0     0    60  886 1406  0  0 100  0  0 2025-08-25 14:08:44
 0  0      0 31640268   5504 6201320    0    0     0     0  779 1329  0  0 100  0  0 2025-08-25 14:08:45
 0  0      0 31640268   5504 6201320    0    0     0     0 3997 4349  0  0 100  0  0 2025-08-25 14:08:46
 0  0      0 31640268   5504 6201320    0    0     0     0  823 1378  0  0 100  0  0 2025-08-25 14:08:47
 0  0      0 31640268   5504 6201320    0    0     0     0  828 1354  0  0 100  0  0 2025-08-25 14:08:48
 0  0      0 31640268   5504 6201320    0    0     0    44  855 1361  0  0 100  0  0 2025-08-25 14:08:49
 0  0      0 31640268   5504 6201320    0    0     0     4  861 1388  0  0 100  0  0 2025-08-25 14:08:50
 0  0      0 31642216   5504 6201320    0    0     0     8  976 1492  0  0 100  0  0 2025-08-25 14:08:51
 0  0      0 31642216   5504 6201320    0    0     0     0  818 1361  0  0 100  0  0 2025-08-25 14:08:52
 0  0      0 31642216   5504 6201320    0    0     0     0  856 1358  0  0 100  0  0 2025-08-25 14:08:53
 0  0      0 31642216   5504 6201320    0    0     0    52  823 1359  0  0 100  0  0 2025-08-25 14:08:54
 0  0      0 31642216   5504 6201320    0    0     0     0 1012 1724  0  0 100  0  0 2025-08-25 14:08:55
 0  0      0 31642216   5504 6201320    0    0     0     4  894 1429  0  0 100  0  0 2025-08-25 14:08:56
 0  0      0 31641964   5504 6201320    0    0     0     0  926 1402  0  0 100  0  0 2025-08-25 14:08:57
 0  0      0 31641964   5504 6201320    0    0     0     0  819 1357  0  0 100  0  0 2025-08-25 14:08:58
 0  0      0 31641964   5504 6201320    0    0     0    44  871 1427  0  0 100  0  0 2025-08-25 14:08:59
 0  0      0 31641964   5504 6201448    0    0     0    16 2516 2973  0  0 100  0  0 2025-08-25 14:09:00
 0  0      0 31641964   5504 6201448    0    0     0     0  840 1362  0  0 100  0  0 2025-08-25 14:09:01
 0  0      0 31641964   5504 6201448    0    0     0     4  807 1352  0  0 100  0  0 2025-08-25 14:09:02
 0  0      0 31641964   5504 6201448    0    0     0     5  861 1439  0  0 100  0  0 2025-08-25 14:09:03
 0  0      0 31641964   5504 6201448    0    0     0    52  857 1367  0  0 100  0  0 2025-08-25 14:09:04
 0  0      0 31641964   5504 6201452    0    0     0     0  776 1344  0  0 100  0  0 2025-08-25 14:09:05
 0  0      0 31641964   5504 6201452    0    0     0     0  854 1380  0  0 100  0  0 2025-08-25 14:09:06
 0  0      0 31641964   5504 6201452    0    0     0     0  808 1387  0  0 100  0  0 2025-08-25 14:09:07
 0  0      0 31641964   5504 6201452    0    0     0    16  827 1379  0  0 100  0  0 2025-08-25 14:09:08
 0  0      0 31641964   5504 6201452    0    0     0    48  903 1395  0  0 100  0  0 2025-08-25 14:09:09
 0  0      0 31641712   5504 6201452    0    0     0     0  872 1459  0  0 100  0  0 2025-08-25 14:09:10
 0  0      0 31641712   5504 6201452    0    0     0     0  867 1419  0  0 100  0  0 2025-08-25 14:09:11
 0  0      0 31641712   5504 6201452    0    0     0     0  826 1382  0  0 100  0  0 2025-08-25 14:09:12
 0  0      0 31641712   5504 6201452    0    0     0     0  820 1368  0  0 100  0  0 2025-08-25 14:09:13
 0  0      0 31641712   5504 6201452    0    0     0    44  905 1413  0  0 100  0  0 2025-08-25 14:09:14
 0  0      0 31639948   5504 6201452    0    0     0     0 1022 1519  0  0 100  0  0 2025-08-25 14:09:15
 0  0      0 31639948   5504 6201452    0    0     0     0  869 1405  0  0 100  0  0 2025-08-25 14:09:16
 0  0      0 31639948   5504 6201452    0    0     0     0  938 1414  0  0 100  0  0 2025-08-25 14:09:17
 0  0      0 31639948   5504 6201452    0    0     0     0  912 1395  0  0 100  0  0 2025-08-25 14:09:18
 0  0      0 31639948   5504 6201452    0    0     0     0  915 1416  0  0 100  0  0 2025-08-25 14:09:19
 0  0      0 31639948   5504 6201452    0    0     0    64  943 1455  0  0 100  0  0 2025-08-25 14:09:20
 0  0      0 31639948   5504 6201452    0    0     0     0  841 1384  0  0 100  0  0 2025-08-25 14:09:21
 0  0      0 31639948   5504 6201452    0    0     0     4  867 1374  0  0 100  0  0 2025-08-25 14:09:22
 0  0      0 31639948   5504 6201452    0    0     0     0 4080 4430  0  0 100  0  0 2025-08-25 14:09:23
 0  0      0 31639948   5504 6201452    0    0     0     0  846 1354  0  0 100  0  0 2025-08-25 14:09:24
 0  0      0 31639948   5504 6201452    0    0     0    56  845 1345  0  0 100  0  0 2025-08-25 14:09:25
 0  0      0 31639912   5504 6201452    0    0     0     4 1001 1481  0  0 100  0  0 2025-08-25 14:09:26
 0  0      0 31639660   5504 6201452    0    0     0     0  856 1415  0  0 100  0  0 2025-08-25 14:09:27
 0  0      0 31639660   5504 6201452    0    0     0     0  794 1332  0  0 100  0  0 2025-08-25 14:09:28
 0  0      0 31639660   5504 6201452    0    0     0     0  825 1357  0  0 100  0  0 2025-08-25 14:09:29
 0  0      0 31639660   5504 6201452    0    0     0    64  902 1402  0  0 100  0  0 2025-08-25 14:09:30
 0  0      0 31639660   5504 6201452    0    0     0     0  924 1442  0  0 100  0  0 2025-08-25 14:09:31
 0  0      0 31639660   5504 6201452    0    0     0     4  894 1383  0  0 100  0  0 2025-08-25 14:09:32
 0  0      0 31639660   5504 6201452    0    0     0     5  830 1397  0  0 100  0  0 2025-08-25 14:09:33
 0  0      0 31639660   5504 6201452    0    0     0     0  847 1373  0  0 100  0  0 2025-08-25 14:09:34
 0  0      0 31639660   5504 6201452    0    0     0    48  835 1393  0  0 100  0  0 2025-08-25 14:09:35
 0  0      0 31639660   5504 6201452    0    0     0     0  874 1404  0  0 100  0  0 2025-08-25 14:09:36
 0  0      0 31639660   5504 6201452    0    0     0     0  859 1357  0  0 100  0  0 2025-08-25 14:09:37
 0  0      0 31634120   5504 6201452    0    0     0     4 1009 1455  0  0 100  0  0 2025-08-25 14:09:38
 0  0      0 31634120   5504 6201452    0    0     0     0  824 1391  0  0 100  0  0 2025-08-25 14:09:39
 0  0      0 31634120   5504 6201452    0    0     0    40  811 1360  0  0 100  0  0 2025-08-25 14:09:40
 0  0      0 31634120   5504 6201452    0    0     0     0  822 1372  0  0 100  0  0 2025-08-25 14:09:41
 0  0      0 31634120   5504 6201452    0    0     0     0  851 1378  0  0 100  0  0 2025-08-25 14:09:42
 0  0      0 31634120   5504 6201452    0    0     0     0  854 1408  0  0 100  0  0 2025-08-25 14:09:43
 0  0      0 31634120   5504 6201456    0    0     0     8  824 1362  0  0 100  0  0 2025-08-25 14:09:44
 0  0      0 31634120   5504 6201456    0    0     0    56  807 1349  0  0 100  0  0 2025-08-25 14:09:45
 0  0      0 31634120   5504 6201456    0    0     0     0 4018 4383  0  0 100  0  0 2025-08-25 14:09:46
 0  0      0 31634120   5504 6201456    0    0     0     0  859 1394  0  0 100  0  0 2025-08-25 14:09:47
 0  0      0 31634120   5504 6201456    0    0     0     0  833 1364  0  0 100  0  0 2025-08-25 14:09:48
 0  0      0 31634120   5504 6201456    0    0     0     0  812 1328  0  0 100  0  0 2025-08-25 14:09:49
 0  0      0 31634120   5504 6201456    0    0     0    44  847 1375  0  0 100  0  0 2025-08-25 14:09:50
 0  0      0 31634120   5504 6201456    0    0     0     0  874 1423  0  0 100  0  0 2025-08-25 14:09:51
 0  0      0 31634120   5504 6201456    0    0     0     8  858 1356  0  0 100  0  0 2025-08-25 14:09:52
 0  0      0 31634120   5504 6201456    0    0     0     0  797 1346  0  0 100  0  0 2025-08-25 14:09:53
 0  0      0 31634120   5504 6201456    0    0     0     0  906 1387  0  0 100  0  0 2025-08-25 14:09:54
 0  0      0 31634120   5504 6201456    0    0     0    44  880 1394  0  0 100  0  0 2025-08-25 14:09:55
 1  0      0 31634120   5504 6201456    0    0     0     4 1067 1723  0  0 100  0  0 2025-08-25 14:09:56
 0  0      0 31632356   5504 6201456    0    0     0     0  888 1394  0  0 100  0  0 2025-08-25 14:09:57
 1  0      0 31632356   5504 6201456    0    0     0     0  842 1356  0  0 100  0  0 2025-08-25 14:09:58
 0  0      0 31632356   5504 6201456    0    0     0     0  851 1421  0  0 100  0  0 2025-08-25 14:09:59
 0  0      0 31607532   5504 6201484    0    0     0    48 2596 3034  0  0 99  0  0 2025-08-25 14:10:00
 0  0      0 31607532   5504 6201484    0    0     0    64  839 1357  0  0 100  0  0 2025-08-25 14:10:01
 0  0      0 31607532   5504 6201528    0    0     0     4  846 1392  0  0 100  0  0 2025-08-25 14:10:02
 0  0      0 31608008   5504 6201528    0    0     0    22  854 1449  0  0 100  0  0 2025-08-25 14:10:03
 0  0      0 31610196   5504 6201528    0    0     0     0  805 1358  0  0 100  0  0 2025-08-25 14:10:04
 0  0      0 31612108   5504 6201528    0    0     0    92  807 1390  0  0 100  0  0 2025-08-25 14:10:05
 0  0      0 31612108   5504 6201528    0    0     0    40  842 1376  0  0 100  0  0 2025-08-25 14:10:06
 0  0      0 31613564   5504 6201528    0    0     0     0  811 1399  0  0 100  0  0 2025-08-25 14:10:07
 0  0      0 31615056   5504 6201528    0    0     0     4  800 1367  0  0 100  0  0 2025-08-25 14:10:08
 0  0      0 31616364   5504 6201528    0    0     0     0  777 1330  0  0 100  0  0 2025-08-25 14:10:09
 0  0      0 31619376   5504 6201528    0    0     0     8  840 1475  0  0 100  0  0 2025-08-25 14:10:10
 0  0      0 31619124   5504 6201528    0    0     0    48  965 1448  0  0 100  0  0 2025-08-25 14:10:11
 0  0      0 31619124   5504 6201528    0    0     0     0  885 1391  0  0 100  0  0 2025-08-25 14:10:12
 0  0      0 31619124   5504 6201528    0    0     0     0  791 1349  0  0 100  0  0 2025-08-25 14:10:13
 0  0      0 31619124   5504 6201528    0    0     0     4 1011 1374  0  0 100  0  0 2025-08-25 14:10:14
 0  0      0 31619124   5504 6201528    0    0     0     0  862 1414  0  0 100  0  0 2025-08-25 14:10:15
 0  0      0 31619124   5504 6201528    0    0     0    48  893 1396  0  0 100  0  0 2025-08-25 14:10:16
 0  0      0 31617360   5504 6201528    0    0     0     0  937 1403  0  0 100  0  0 2025-08-25 14:10:17
 0  0      0 31617360   5504 6201528    0    0     0     0  814 1353  0  0 100  0  0 2025-08-25 14:10:18
 0  0      0 31617360   5504 6201528    0    0     0     0  826 1408  0  0 100  0  0 2025-08-25 14:10:19
 1  0      0 31617360   5504 6201528    0    0     0     4  821 1361  0  0 100  0  0 2025-08-25 14:10:20
 0  0      0 31617360   5504 6201528    0    0     0    56  867 1396  0  0 100  0  0 2025-08-25 14:10:21
 0  0      0 31617360   5504 6201528    0    0     0     0  849 1346  0  0 100  0  0 2025-08-25 14:10:22
 0  0      0 31617360   5504 6201532    0    0     0     4 3950 4375  0  0 100  0  0 2025-08-25 14:10:23
 0  0      0 31617360   5504 6201532    0    0     0     0  793 1357  0  0 100  0  0 2025-08-25 14:10:24
 0  0      0 31617360   5504 6201532    0    0     0     0  839 1355  0  0 100  0  0 2025-08-25 14:10:25
 0  0      0 31617360   5504 6201532    0    0     0    56  909 1406  0  0 100  0  0 2025-08-25 14:10:26
 0  0      0 31617360   5504 6201532    0    0     0     0  858 1417  0  0 100  0  0 2025-08-25 14:10:27
 0  0      0 31617360   5504 6201532    0    0     0     0  872 1376  0  0 100  0  0 2025-08-25 14:10:28
 0  0      0 31617360   5504 6201532    0    0     0     0  810 1356  0  0 100  0  0 2025-08-25 14:10:29
 0  0      0 31617360   5504 6201532    0    0     0     0  770 1347  0  0 100  0  0 2025-08-25 14:10:30
 0  0      0 31617360   5504 6201532    0    0     0    60  862 1439  0  0 100  0  0 2025-08-25 14:10:31
 1  0      0 31617360   5504 6201532    0    0     0     4  845 1358  0  0 100  0  0 2025-08-25 14:10:32
 0  0      0 31617360   5504 6201532    0    0     0   129  825 1400  0  0 100  0  0 2025-08-25 14:10:33
 0  0      0 31617360   5504 6201532    0    0     0     0  987 1345  0  0 100  0  0 2025-08-25 14:10:34
 0  0      0 31617360   5504 6201532    0    0     0     0  810 1384  0  0 100  0  0 2025-08-25 14:10:35
 0  0      0 31617360   5504 6201532    0    0     0    48  903 1418  0  0 100  0  0 2025-08-25 14:10:36
 0  0      0 31617360   5504 6201532    0    0     0     0  821 1366  0  0 100  0  0 2025-08-25 14:10:37
 0  0      0 31619080   5504 6201532    0    0     0    20  924 1435  0  0 100  0  0 2025-08-25 14:10:38
 0  0      0 31619148   5504 6201540    0    0     0     0  820 1411  0  0 100  0  0 2025-08-25 14:10:39
 0  0      0 31619148   5504 6201540    0    0     0     8  826 1369  0  0 100  0  0 2025-08-25 14:10:40
 0  0      0 31619148   5504 6201540    0    0     0    48 1578 1819  0  0 100  0  0 2025-08-25 14:10:41
 0  0      0 31619148   5504 6201540    0    0     0     0 1874 1946  0  0 100  0  0 2025-08-25 14:10:42
 0  0      0 31619148   5504 6201540    0    0     0     0 1724 1931  0  0 100  0  0 2025-08-25 14:10:43
 0  0      0 31619148   5504 6201540    0    0     0     4  833 1391  0  0 100  0  0 2025-08-25 14:10:44
 0  0      0 31619148   5504 6201540    0    0     0     0 3946 4327  0  0 100  0  0 2025-08-25 14:10:45
 0  0      0 31619148   5504 6201540    0    0     0     0  810 1375  0  0 100  0  0 2025-08-25 14:10:46
 0  0      0 31619148   5504 6201540    0    0     0    52  872 1423  0  0 100  0  0 2025-08-25 14:10:47
 0  0      0 31619148   5504 6201540    0    0     0     0  855 1399  0  0 100  0  0 2025-08-25 14:10:48
 0  0      0 31619148   5504 6201540    0    0     0     0  823 1365  0  0 100  0  0 2025-08-25 14:10:49
 0  0      0 31619148   5504 6201540    0    0     0     4  846 1374  0  0 100  0  0 2025-08-25 14:10:50
 0  0      0 31619148   5504 6201540    0    0     0     0  887 1422  0  0 100  0  0 2025-08-25 14:10:51
 0  0      0 31632832   5504 6201540    0    0     0    52  936 1450  0  0 100  0  0 2025-08-25 14:10:52
 1  0      0 31632832   5504 6201540    0    0     0     0  792 1361  0  0 100  0  0 2025-08-25 14:10:53
 0  0      0 31632832   5504 6201540    0    0     0     8  892 1388  0  0 100  0  0 2025-08-25 14:10:54
 0  0      0 31632832   5504 6201540    0    0     0     0  835 1403  0  0 100  0  0 2025-08-25 14:10:55
 0  0      0 31632832   5504 6201540    0    0     0     4  857 1387  0  0 100  0  0 2025-08-25 14:10:56
 0  0      0 31631068   5504 6201540    0    0     0    48 1128 1763  0  0 100  0  0 2025-08-25 14:10:57
 0  0      0 31631068   5504 6201540    0    0     0     0  806 1366  0  0 100  0  0 2025-08-25 14:10:58
 0  0      0 31631068   5504 6201540    0    0     0     0  850 1395  0  0 100  0  0 2025-08-25 14:10:59
 0  0      0 31631068   5504 6201540    0    0     0    16 2589 2944  0  0 100  0  0 2025-08-25 14:11:00
 0  0      0 31631068   5504 6201540    0    0     0     8  836 1372  0  0 100  0  0 2025-08-25 14:11:01
 0  0      0 31630816   5504 6201416    0    0     0    52  800 1382  0  0 100  0  0 2025-08-25 14:11:02
 0  0      0 31630816   5504 6201416    0    0     0   134  881 1442  0  0 100  0  0 2025-08-25 14:11:03
 0  0      0 31630816   5504 6201416    0    0     0     1  825 1369  0  0 100  0  0 2025-08-25 14:11:04
 0  0      0 31630816   5504 6201416    0    0     0     0  838 1352  0  0 100  0  0 2025-08-25 14:11:05
 0  0      0 31630816   5504 6201416    0    0     0     0  870 1386  0  0 100  0  0 2025-08-25 14:11:06
 0  0      0 31630816   5504 6201416    0    0     0    40  877 1417  0  0 100  0  0 2025-08-25 14:11:07
 0  0      0 31630816   5504 6201416    0    0     0     4  828 1385  0  0 100  0  0 2025-08-25 14:11:08
 0  0      0 31630816   5504 6201416    0    0     0     0  803 1353  0  0 100  0  0 2025-08-25 14:11:09
 0  0      0 31630816   5504 6201416    0    0     0     0  874 1451  0  0 100  0  0 2025-08-25 14:11:10
 0  0      0 31630816   5504 6201416    0    0     0     0  867 1421  0  0 100  0  0 2025-08-25 14:11:11
 0  0      0 31630816   5504 6201416    0    0     0    44  819 1368  0  0 100  0  0 2025-08-25 14:11:12
 0  0      0 31630816   5504 6201416    0    0     0     0  766 1365  0  0 100  0  0 2025-08-25 14:11:13
 0  0      0 31630816   5504 6201416    0    0     0     4  867 1385  0  0 100  0  0 2025-08-25 14:11:14
 2  0      0 31630816   5504 6201416    0    0     0     0  836 1390  0  0 100  0  0 2025-08-25 14:11:15
 0  0      0 31630816   5504 6201416    0    0     0     0  883 1392  0  0 100  0  0 2025-08-25 14:11:16
 0  0      0 31630060   5504 6201416    0    0     0    56  870 1368  0  0 100  0  0 2025-08-25 14:11:17
 0  0      0 31630060   5504 6201416    0    0     0     0  802 1345  0  0 100  0  0 2025-08-25 14:11:18
 0  0      0 31630060   5504 6201416    0    0     0     0  904 1412  0  0 100  0  0 2025-08-25 14:11:19
 0  0      0 31630060   5504 6201416    0    0     0     4  912 1409  0  0 100  0  0 2025-08-25 14:11:20
 0  0      0 31630060   5504 6201416    0    0     0     0  853 1383  0  0 100  0  0 2025-08-25 14:11:21
 1  0      0 31630060   5504 6201416    0    0     0    52 2772 3350  0  0 100  0  0 2025-08-25 14:11:22
 0  0      0 31630060   5504 6201416    0    0     0     0 2026 2343  0  0 100  0  0 2025-08-25 14:11:23
 0  0      0 31630060   5504 6201416    0    0     0     4  886 1402  0  0 100  0  0 2025-08-25 14:11:24
 0  0      0 31630060   5504 6201416    0    0     0     0  804 1327  0  0 100  0  0 2025-08-25 14:11:25
 0  0      0 31630060   5504 6201416    0    0     0     4  805 1400  0  0 100  0  0 2025-08-25 14:11:26
 0  0      0 31630060   5504 6201416    0    0     0     0  856 1404  0  0 100  0  0 2025-08-25 14:11:27
 0  0      0 31630060   5504 6201416    0    0     0    60  821 1380  0  0 100  0  0 2025-08-25 14:11:28
